"id","name","enName","directors","totalSale","totalAudience","cinemaCount","hallCount","releaseYear","genres","type","usersRating","actors","writers","ratesCount","movieRate","trailer","description","criticism","comments"
5335,"آپاچی",,"آرش معیریان",582411350,0,114,224,1400,"اجتماعی, کمدی","cinema",,"رضا شفیعی جم, سحر قریشی, یوسف تیموری, حمید لولایی, رضا ناجی, شهره لرستانی, مهتاج نجومی, نعیمه نظام دوست, مریم معصومی, آزاده اسماعیل‌خانی, مینا جعفرزاده, شهین تسلیمی, گیتی معینی, عزت الله رمضانی فر, اردشیر کاظمی, علیرضا رئیسی, اصغر حیدری, میثم رستگاری","اصغر نعیمی",70,2.5285714285714285,,"خلاصه فیلم:
همیشه باید برای تاخت و تاز آپاچی‌ها چاره‌اندیشی کرد. مگر آنکه …خودت ندانی که چه بر سرت آید","",""
5285,"مدیترانه",,"هادی حاجتمند",321827400,0,77,174,1400,"اجتماعی","cinema",,"مهراوه شریفی نیا, پوریا پورسرخ, بهرنگ علوی, قاسم زارع, علیرضا اسحاقی, سعید توکلی","صابر الله دادیان",43,3.7674418604651163,"https://aspb32.asset.aparat.com/aparat-video/3136ac2c15badbb2f82e40e95bf938f735757000-480p.mp4?wmsAuthSign=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbiI6ImU5NGQ1OGY3ZDBhMDMyZjRkNTcxMzFlYzA2NGFlNjQ5IiwiZXhwIjoxNzQ1NzEwNzA3LCJpc3MiOiJTYWJhIElkZWEgR1NJRyJ9.Vpt5330uQbJzepj-3UCZg7Vb2T_segISMOwefVJ-qVI","درباره فیلم:
فیلم سینمایی مدیترانه به کارگردانی هادی حاجتمند و تهیه کنندگی رشید حاجتمند، با بازی مهراوه شریفی نیا، بهرنگ علوی و پوریا پورسرخ در سال 1400 در سینماهای سراسر کشور اکران شده است. صابر الله دادیان وظیفه ی نویسندگی این فیلم را بر عهده داشته است.

خلاصه فیلم:
دومین ساخته بلند هادی حاجتمند، درون مایه اجتماعی داشته و به زندگی زوج عاشقی می پردازد که درگیر معضلات و ماجراهای مختلفی می شوند...","",""
5579,"ازدواج جنجالی",,"اصغر نصیری",318443300,0,79,144,1400,"کمدی","cinema",,"یوسف تیموری, محمدرضا داوودنژاد, محمد شیری, سولماز حصاری, خشایار راد, فاطمه شکری, امیرحسین داودی","میثم سوسیادر, اصغر نصیری",82,2.8658536585365852,,"فیلم ازدواج جنجالی به کارگردانی و تهیه‌کنندگی اصغر نصیری و نویسندگی مشترک میثم سوسیادر در سال 1400 ساخته شد. در این فیلم یوسف تیموری، سولماز حصاری، خشایار راد و غیره بازی کرده‌اند. 

خلاصه داستان: پدر خانواده شخم‌آبادی‌ها برای ازدواج دخترشان شرطی میگذارد که آنها را به شخم‌آباد روستای اجدادیشان میکشاند و بدونه آنکه بدانند این امر جنجال بزرگی درپی خواهد داشت ...","",""
3521,"جنایت بی‌دقت",,"شهرام مکری",285635300,0,0,0,1400,"درام","cinema",,"بابک کریمی, عادل براقی, ابوالفضل کاهانی, محمدعلی ساربان, بهزاد دورانی, محمود بهرازنیا, سیاوش چراغی پور","شهرام مکری",154,3.4935064935064934,,"این فیلم مضمونی مرتبط با سینما دارد و درباره تماشاگرانی است که قبل از شروع اکران فیلمی درباره آن حرف می‌زنند و با شروع نمایش بر پرده سینما، ماجرا شکل جدیدی به خود می‌گیرد.","",""
5590,"مرد نقره‌ای",,"محمدحسین لطیفی",277216500,0,97,193,1400,"اکشن","cinema",,"مهدی سلطانی‌, بهاره کیان افشار, نادر سلیمانی, ایرج نوذری, بهنوش بختیاری, اوزلم چنار","پیمان عباسی",121,3.3636363636363638,"https://aspb34.asset.aparat.com/aparat-video/c93e1f50277a4afb20080acf2c4514ce41421421-480p.mp4?wmsAuthSign=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbiI6IjYxOTA4MTkyYzIxOTc1MjA0YzZlNGU4NzMzOTM4YmZjIiwiZXhwIjoxNzQ1NzEwNDQzLCJpc3MiOiJTYWJhIElkZWEgR1NJRyJ9.9M7VI9HRzhcTnW_N5aDypyVla1d--KdcXIMkigOX5fM","فیلم مرد نقره ای به کارگردانی محمد حسین لطیفی و نویسندگی پیمان عباسی در ژانر اکشن ساخته شده است. موسیقی فیلم بر عهده ی بابک زرین و  خواننده آن محمد اصفهانی بوده است. در این فیلم مهدی سلطانی، بهاره کیان افشار، ایرج نوذری، بهنوش بختیاری و نادر سلیمانی به ایفای نقش پرداخته اند. 

خلاصه فیلم: موضوع فیلم مرد نقره ای در مورد افتخارآفرینی نوجوانان تکواندوکار ایرانی در سطح بین المللی است. داستان این فیلم اکشن، درباره ی برگزاری یک مسابقه ی تکواندو در کشور ترکیه است که تیم های مختلف از جمله ایران در آن حضور یافته اند. اما پیش از شروع مسابقات حادثه ای تروریستی در هتل محل اقامت تیم ها رخ می دهد و ...","",""
5011,"حکم تجدید نظر",,"محمدامین کریم پور",264588550,0,53,119,1400,"درام","cinema",,"ژاله صامتی, همایون ارشادی, فرید سجادی حسینی, گیتی قاسمی, زیبا کرمعلی, شاهرخ فروتنیان, احسان امانی, آرش عدل پرور, مجید یلان","رضا کریمی",177,3.3389830508474576,,"درباره فیلم:
فیلم سینمایی «حکم تجدید نظر» به کارگردانی محمدامین کریم پور اولین فیلم وی در مقام کارگردانی است. نویسندگی این فیلم را رضا کریمی بر عهده داشته است. در این فیلم ژاله صامتی، همایون ارشادی، فرید سجادی حسینی، گیتی قاسمی، زیبا کرمعلی، شاهرخ فروتنیان، احسان امانی، آرش عدل پرور و مجید یلان ایفای نقش میکنند.

خلاصه فیلم:
آرش به اتهام قتل نامزدش لیدا در زندان به‌سر می‌برد و در انتظار دادگاه است. او برای مادرش فرشته قسم می‌خورد که بی‌گناه است. فرشته به کمک وکیل آرش و یکی از دوستانش بهروز ساجدی، به‌دنبال جمع‌آوری مدارک و شواهدی برای اثبات بی‌گناهی پسرش است.","",""
3511,"خون شد",,"مسعود کیمیایی",195693596,0,0,0,1400,"","cinema",,"سعید آقاخانی, نسرین مقانلو, سیامک صفری, لیلا زارع, سیامک انصاری, هومن برق نورد, مریم عباس زاده, اکبر معززی, شاپور کلهر, ماهور احمدی, پوریا قاسمی","مسعود کیمیایی",79,2.7974683544303796,"https://as8.asset.aparat.com/aparat-video/59e36af69bbb7d598c91c757242abf1b18952759-480p.mp4?wmsAuthSign=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbiI6ImZjZmQ4M2M5NWFmNGI4MTdjOWJhN2I3Y2UwZjFkNDYzIiwiZXhwIjoxNzQ1NzEwNTkyLCJpc3MiOiJTYWJhIElkZWEgR1NJRyJ9.qCp-_tJefpvF1Y9Xz88q3XDrlkVTauvdCEUSfoLPkvg","درباره فیلم:
فیلم سینمایی خون شد به کارگردانی مسعود کیمیایی و تهیه کنندگی جواد نوروز بیگی و با بازی سعید آقاخانی، نسرین مقانلو، سیامک انصاری، لیلا زارع و هومن برق نورد در سی و هشتمین جشنواره فیلم فجر به نمایش درآمد. این فیلم از اکران های نوروز 1400 است.

خلاصه فیلم:
داستان «خون شد» به مثابه خانه‌ای قدیمی است که همه چراغ هایش خاموش بوده و هیچکس نیز در اتاق هایش ساکن نیست. در این میان یکی از ساکنین این خانه می‌آید و همه چراغ‌ها را روشن می‌کند…","",""
4008,"کله پوک",,"جواد مزد آبادی",175238000,0,0,0,1400,"کمدی","cinema",,"یوسف تیموری, فتحعلی اویسی, سیروس گرجستانی, حدیث فولادوند, مریم سلطانی, مهدی امینی خواه, عزت الله رمضانی فر, سید رضا حسینی, احمد ایراندوست, سیدجواد هاشمی","",41,1.6341463414634145,,,"",""
5016,"رمانتیسم عماد و طوبا",,"کاوه صباغ زاده",159620000,0,118,259,1400,"خانوادگي, عاشقانه","cinema",,"حسام محمودی, الناز حبیبی, علی انصاریان, مرتضی علی عباس میرزایی, ستایش تارانی, سانیا رمضانی, سام ولی پور","کاوه صباغ زاده",141,4.0212765957446805,"https://aspb27.asset.aparat.com/aparat-video/d9f2142ff17dbcbfe7cfc6a70236442229432796-480p.mp4?wmsAuthSign=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbiI6ImQyM2JhZGExMWRiNzhjZDBiODVlNmIyMDY1MDBjM2MyIiwiZXhwIjoxNzQ1NzEwMzU2LCJpc3MiOiJTYWJhIElkZWEgR1NJRyJ9.ZFGTL6OYW2ZVlrFvsoJhQ6Bwu91uszIb7YHwQFdPh8M","درباره فیلم:
فیلم «رمانتیسم عماد و طوبا» دومین فیلم کاوه صباع زاده است. فیلم در سبک رمانتیک - فانتزی ساخته شده است و اولین نمایش این فیلم در جشنواره فجر 99 انجام خواهد شد.

خلاصه فیلم:
وقتی سرنوشت برای اولین بار عماد و طوبا را روبروی هم قرارداد، هر دو خوب می‌دانستند که عشق بیشتر یک مهارت است تا هیجان و تپش قلب و خارش پوست...","",""
464,"تومان",,"مرتضی فرشباف",155096500,0,0,0,1400,"اجتماعی","cinema",,"میرسعید مولویان, مجتبی پیرزاده, ایمان صیاد برهانی, سجاد بابائی, حامد نجابت, پردیس احمدیه","",112,3.8214285714285716,"https://persian2.asset.aparat.com/aparat-video/b413d7c9bb70ffb1efdafbe1e7e55ac843393866-360p.mp4?wmsAuthSign=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbiI6IjE2YzI5ODYwYzBmOTc5ZDRkYmY3MWRlZmI1MTU2Mjg2IiwiZXhwIjoxNzQ1NzEwMjg1LCJpc3MiOiJTYWJhIElkZWEgR1NJRyJ9.6XwAIQuLLk2Fwr6T_uraD3Fpts4ntRZhZ1dAZgdYdcg","فیلم سینمایی تومان به کارگردانی و نویسندگی مرتضی فرشباف و تهیه کنندگی سعید سعدی در سال 1397 ساخته شده است. در فیلم تومان میرسعید مولویان، مجتبی پیرزاده، ایمان صیاد برهانی، سجاد بابائی، حامد نجابت و پردیس احمدیه ایفای نقش میکنن. این فیلم برای اولین بار در سی و هشتمین جشنواره فیلم فجر به نمایش درآمد و توانست جایزه بهترین فیلمبرداری را دریافت کند.

خلاصه فیلم:
داستان این فیلم دربارهٔ فردی است که از راه قمار اسب و فوتبال تلاش می‌کند یک شبه طبقه اجتماعی خود را تغییر دهد.","",""
5007,"تک تیرانداز",,"علی غفاری",152059600,0,137,298,1400,"دفاع مقدس","cinema",,"کامبیز دیرباز, علیرضا کمالی, امیر رضا دلاوری, عبدالرضا نصاری, انوش معظمی, حسین پوریده, حسین شوریده","بهنام علیزاده, رضا خمسه",197,4.456852791878172,"https://aspb33.asset.aparat.com/aparat-video/b0ab958d717e0a55b15132b0e519a68838178359-480p.mp4?wmsAuthSign=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbiI6ImFjZWVkZWFiZWJkNDg2YmU4MWFiN2ZhM2MzMjA2YzFlIiwiZXhwIjoxNzQ1NzEwNjU2LCJpc3MiOiJTYWJhIElkZWEgR1NJRyJ9.-CsqIz9IUdxNhbvyCVpQwJQPCU0LzfbPYEpUo_I8IeE","فیلم سینمایی تک تیرانداز به کارگردانی علی غفاری و تهیه کنندگی ابراهیم اصغری و نویسندگی بهنام علیزاده و رضا خمسه محصول بنیاد فرهنگی روایت فتح فیلمی قهرمان محور است. علی غفاری کارگردان فیلم تک تیرانداز پیش از این تجربه کارگردانی فیلم استرداد و همچنین سری سریال های بچه مهندس را در کارنامه خود دارد. این فیلم برشی کوتاه از حضور بهترین تک تیرانداز دوران دفاع مقدس در قالب داستانی اکشن روایت می‌شود. فیلم تک تیر انداز در سال 1399 ساخته شده است. اولین نمایش این فیلم در جشنواره فجر 1399 بوده است که برنده جایزه بهترین جلوه‌های ویژه میدانی و بهترین فیلم از نگاه ملی شده است. در فیلم سینمایی تک تیرانداز کامبیز دیرباز نقش عبدالرسول زرین را ایفا میکند که تک تیرانداز ایرانی در زمان جنگ ایران و عراق است. پیش از این کامبیز دیرباز که فعالیت هنری خود را از سال 1376 با حضور در تئاتر سیاوش خوانی آغاز کرده است، در فیلم های عیار 14، اخراجی ها، ساکن طبقه وسط، سوء تفاهم و خروج نیز ایفای نقش کرده است. همچنین در این فیلم امیررضا دلاوری، علیرضا کمالی، عبدالرضا نصاری، مالک محمدآبادی، اسماعیل خلج، حسین پوریده، عبدالحلیم تقلبی، انوش معظمی، یاسین مسعودی و حسین شریفی ایفای نقش میکنند.


خلاصه فیلم:
تک تیرانداز ایرانی تبدیل به کابوسی مرگبار برای افسران و فرماندهان ارتش بعثی شده. تا جایی که صدام شخصا جایزه ای برای سر او تعیین میکند.","",""
5026,"سیاه باز",,"حمید همتی",97846000,0,90,182,1400,"درام","cinema",,"سام قریبیان, افسانه بایگان, مهدی کوشکی, آتیلا پسیانی, شاهد احمدلو, حامد بیسادی, المیرا دهقانی, علی رهبری","حمید همتی",27,2.4814814814814814,"https://aspb28.asset.aparat.com/aparat-video/6f1801bc9a166b1b7d598645fa69172835623898-480p.mp4?wmsAuthSign=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbiI6IjhhZWFkZDJiZjA2Y2I0YTkyMWRmOTgxNmIwMzQwNzk1IiwiZXhwIjoxNzQ1NzEwMzk5LCJpc3MiOiJTYWJhIElkZWEgR1NJRyJ9.uoSm0uLBxNKaJqYiJYxJi9CSZ7dCniJ9K-ApxqprqFI","درباره فیلم:
حمید همتی در نخستین تجربه کارگردانی خود با فیلم «سیاه باز» در جشنواره فیلم فجر 99 حضور داشت. در این فیلم بازیگرانی همچون سام قریبیان، افسانه بایگان، مهدی کوشکی و آتیلا پسیانی ایفای نقش میکنند.

خلاصه فیلم:
سیاه باز قصه اجتماعی و پلیسی دارد و اولین فیلم ایرانی است که به موضوع بیت کوین ورود میکند. فردی که در زمینه بیت کوین فعالیت دارد ناخواسته وارد ماجراهایی شده و رازهایی برملا میشود.","",""
1981,"لاله",,"اسدالله نیک نژاد",90988050,0,0,0,1400,"ماجراجويي","cinema",,"نیکی کریمی, سام قریبیان, ایرج نوذری, میترا حجار, سارا امیری, همایون ارشادی, آزیتا حاجیان, لیلا اوتادی","",42,3.0714285714285716,,"درباره فیلم:
فیلم سینمایی لاله به کارگردانی اسدالله نیک نژاد و تهیه کنندگی پروانه پرتو، با بازی نیکی کریمی، همایون ارشادی، میترا حجار، سام قریبیان، آزیتا حاجیان و لیلا اوتادی از فیلم های مخصوص اکران نوروز 1400 است.

خلاصه فیلم:
این فیلم دربارهٔ زندگی لاله صدیق، قهرمان اتومبیل‌رانی ایران است و چالش‌ها و مشکلاتی که این راننده حرفه‌ای با آن مواجه بوده را به تصویر کشیده است.","",""
5090,"بندر بند",,"منیژه حکمت",71968000,0,32,63,1400,"اجتماعی","cinema",,"پگاه آهنگرانی, رضا کولغانی, امیرحسین طاهری, مهلا موسوی","مصطفی زندی, منیژه حکمت",33,2.757575757575758,,"درباره فیلم:
فیلم سینمایی بندر بند به کارگردانی منیژه حکمت و نویسندگی مشترک منیژه حکمت و مصطفی زندی در سال 1399 ساخته شده است. این فیلم موفق به دریافت جایزه بهترین فیلم از جشنواره بین المللی کلکته شده است.

خلاصه فیلم:
مهلا، امیر و نوید مصمم هستند در یک مسابقه موسیقیایی در پایتخت ایران شرکت کنند به این امید که با پیروزی در آن، راه رسیدن به «اسیتج‌»های بین‌المللی برایشان هموار شود. اما سفر آنها به دلیل سیل و ویرانی جاده‌ها و پل‌ها به آسانی صورت نمی‌گیرد و در نهایت چنین به نظر می‌رسد که دور خود می‌چرخند.","",""
5105,"گیسوم",,"نوید به‌تویی",71481500,0,56,108,1400,"اجتماعی","cinema",,"پگاه آهنگرانی, رضا داوودنژاد, مارال بنی آدم, حسین صوفیان, شبنم گودرزی, سلمان فرخنده, پارسا بهشتی, شهرزاد حساس, شاهرخ فروتنیان","نوید به‌تویی, سعید سعدی",47,2.9148936170212765,"https://aspb36.asset.aparat.com/aparat-video/3e627db822d29db3e85b1d6609ea4b9437237400-480p.mp4?wmsAuthSign=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbiI6IjdhNDEwNDdkOWRjY2IxZDgxN2U1NzViMmY4OTM0NzdjIiwiZXhwIjoxNzQ1NzEwMjM5LCJpc3MiOiJTYWJhIElkZWEgR1NJRyJ9.RFhLrKj2XBcqF69cVEo7ejSXxN88-ntOkUJarsEAsRA","درباره فیلم:
فیلم سینمایی گیسوم به کارگردانی و نویسندگی نوید به‌تویی و تهیه کنندگی سعید سعدی ساخته شده است. در این فیلم پگاه آهنگرانی، شاهرخ فروتنیان، رضا داوود نژاد، مارال بنی‌آدم، حسین صوفیان، شبنم گودرزی و سلمان فرخنده ایفای نقش می کنند. این فیلم برای اولین بار در جشنواره جهانی فیلم فجر 1400 به نمایش درآمد. پوستر این فیلم که توسط محمد موحد نیا طراحی شده است در آستانه اکران رونمایی شد.


خلاصه فیلم:
آدما همیشه فکر می‌کنند شانس اون چیزای-یه که ندارن، هیچ وقت فکر نمی کنن شاید شانس اون چیزایی باشه که دارن....","",""
5626,"عاشق پیشه",,"داوود موثقی",38923500,0,54,94,1400,"اجتماعی","cinema",,"شهره قمر, علی برجی, محسن علیمحمدی, سالار اسمی, بهزاد رحیم‌خانی, یاسمین خلخالی, ندا واحد","داوود موثقی",51,2.1372549019607843,,,"",""
5580,"عطر شیرین، عطر تلخ",,"ناصر محمدی",29125200,0,47,83,1400,"عاشقانه","cinema",,"دانیال عبادی, بهاره افشاری, روناک پوریادگار, پرویز تاییدی, پوراندخت مهیمن, شراره دولت آبادی, ایرج میرزایی, مهری امیر حسینی","علیرضا اخلاقی",14,2.142857142857143,,"فیلم سینمایی عطر شیرین، عطر تلخ به کارگردانی ناصر محمدی و نویسندگی علیرضا اخلاقی با موضوعی عاشقانه ساخته شده است. در این فیلم دانیال عبادی و بهاره افشاری بازی کرده‌اند. 

خلاصه فیلم: زندگی شیرین است ، با عشق شیرین‌تر! یک سو معجزه عشق و دیگر سو ... آری عشق  باقی هیچ نیست هر که جز این گفت تنها مدعیست فیلم عطر شیرین عطر تلخ","",""
5256,"هفت",,"",624000,0,13,13,1400,"فيلم کوتاه","cinema",,"","",10,3.5,,"سقف کاذب: زن و شوهر جوانی که به تازگی ازدواج کردن و در ساختمان نوسازی مستاجر هستند باعث ریختن سقف پارکینگ می شوند. درگیر گفتن حقیقت به همسایه ها و یا پنهان کردن ان هستند که متوجه اتفاقات مهمتری می شوند...

لگو: زوج جوانی هستند که برای یافتن یک مدرک مهم راهی خانه ی مخروبه ای که به گفته ی آوا خانه ی کودکی اوست میشوند. از بدو ورود به خانه آیدین شاهد رویدادهای عجیبی می شود که توان درکش را ندارد. رفته رفته همه چیز عجیب و ترسناک می شود که ایدین از حال می رود. زمانی که آیدین به هوش می آید متوجه تغییر هولناکی در همسرش اوا می شود که زندگی او را تا ابد تغییر میدهد.

تردید: امیر و نازی داخل ماشین در جاده ای در کوهستانی در حال حرکت هستند که با اتفاقات عجیبی روبرو می شوند.

قطعه 85: نادر پسر بزرگ خانواده قصد دارد قالیچه محبوب پدر را در مراسم تدفینش همراه او دفن کند که با مخالفت ها رو برو می شود....

قفل: بهرام در شبی بارانی و پر ترافیک به همراه فرزند خردسالش براغی یافتن یک کلینک پزشکی که همسرش در آن به انتظار است در خیابان های نا اشنا گم میشود...

سکون: همه چیز طبق معمول در جریان است که از معراج شهدا به مرتضی تماس گرفته می شود: ما پیکر همسر شهیدتون را پیدا کردیم....","",""
5222,"مراسم تدفین کلاغ‌ها",,"ناصر قهرمانی",362000,0,15,16,1400,"درام","cinema",,"محمود نظرعلیان, ثمین ولی زاده, علی رضایی راد, رها پور رحمتی, سروش تختی, میلاد صالحی, سینا خلیلی, یزدان حسنی","",4,3.25,,"زنی که یک‌بار می‌میرد ... زنی که صدبار می‌میرد ... زنی که هزاربار می‌میرد ...","",""
5223,"مستند ماه در تکه آینه",,"الهام حسامی",321000,0,13,14,1400,"مستند","cinema",,"","",9,2.5555555555555554,,"مستند ماه در تکه آینه از پشت صحنه‌ی فیلم سینمایی شبی که ماه کامل شد به کارگردانی نرگس آبیار تهیه شده است.","",""
1145,"انفرادی",,"سیدمسعود اطیابی",77586450000,0,0,0,1401,"کمدی","cinema",,"مهدی هاشمی, رضا عطاران, احمد مهرانفر, برزو ارجمند, شقایق دهقان, سیروس همتی, شکیب شجره, امید روحانی, مهسا طهماسبی, مهدی فقیه","حمزه صالحی",2611,3.9475296821141326,"https://persian2.asset.aparat.com/aparat-video/8416e623196cd0d82ca2d66fc204492944489496-480p.mp4?wmsAuthSign=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbiI6IjQxMTAyYmQxMWIyNWVmMDk0MWUwYTJjM2EyYTI0OGY5IiwiZXhwIjoxNzQ1NzEwNjUzLCJpc3MiOiJTYWJhIElkZWEgR1NJRyJ9.gxS2rQd7unav-qgfOGa_OrbY6ZLbL6TjBLJnBRvuRQQ","فیلم انفرادی یک کمدی مفرح به کارگردانی سیدمسعود اطیابی و تهیه‌کنندگی سیدابراهیم عامریان است. این فیلم مضمونی کمدی اجتماعی دارد و یکی از مدعیان اصلی فروش گیشه 1401 است. مهدی هاشمی، رضا عطاران، احمد مهرانفر، برزو ارجمند، شقایق دهقان، سیروس همتی، شکیب شجره، امید روحانی، مهسا طهماسبی و مهدی فقیه از جمله بازیگران این فیلم هستند. خلاصه فیلم: پولامون رو دزديدن، دارن باهاش پز ميدن.","",""
